leg_id,OKL000148,OKL000173,OKL000267,OKL000180,OKL000254,OKL000172,OKL000193,OKL000197,OKL000186,OKL000167,OKL000200,OKL000257,OKL000179,OKL000183,OKL000065,OKL000185,OKL000190,OKL000078,OKL000261,OKL000187,OKL000203,OKL000071,OKL000178,OKL000165,OKL000164,OKL000191,OKL000264,OKL000194,OKL000175,OKL000195,OKL000202,OKL000253,OKL000266,OKL000189,OKL000169,OKL000096,OKL000166,OKL000058,OKL000116,OKL000066,OKL000093,OKL000051,OKL000064,OKL000103,OKL000086,OKL000074,OKL000092,OKL000115,OKL000056,OKL000123,OKL000090,OKL000109,OKL000146,OKL000108,OKL000132,OKL000143,OKL000125,OKL000118,OKL000111,OKL000121,OKL000098,OKL000060,OKL000104,OKL000105,OKL000087,OKL000113,OKL000054,OKL000124,OKL000126,OKL000057,OKL000100,OKL000106,OKL000133,OKL000077,OKL000134,OKL000149,OKL000082,OKL000174,OKL000130,OKL000061,OKL000084,OKL000097,OKL000110,OKL000127,OKL000147,OKL000055,OKL000062,OKL000129,OKL000140,OKL000075,OKL000063,OKL000072,OKL000089,OKL000107,OKL000069,OKL000059,OKL000144,OKL000081,OKL000101,OKL000171,OKL000262,OKL000008,OKL000181,OKL000040,OKL000159,OKL000158,OKL000161,OKL000196,OKL000160,OKL000156,OKL000258,OKL000199,OKL000157,OKL000255,OKL000163,OKL000176,OKL000020,OKL000004,OKL000023,OKL000041,OKL000010,OKL000022,OKL000042,OKL000006,OKL000027,OKL000048,OKL000012,OKL000019,OKL000034,OKL000016,OKL000028,OKL000003,OKL000021,OKL000045,OKL000031,OKL000155,OKL000007,OKL000011,OKL000015,OKL000043,OKL000046,OKL000032,OKL000036,OKL000044,OKL000114,OKL000168,OKL000117
OKL000175,0.744807121661721,0.8275862068965517,0.8296703296703297,0.9262759924385633,0.8457350272232305,0.8322981366459627,0.8388278388278388,0.8244274809160306,0.8621323529411765,0.7593688362919132,0.8477842003853564,0.7340823970037453,0.8351648351648352,0.8650646950092421,0.8484251968503937,0.8555555555555555,0.8409506398537477,x,0.8721461187214612,0.8594377510040161,0.9437386569872959,0.794921875,0.8007380073800738,0.7884972170686456,0.837782340862423,0.815018315018315,0.9104477611940298,0.8452611218568665,1.0,0.8361581920903954,0.813780260707635,0.8391224862888482,0.8361581920903954,0.8133086876155268,0.8662420382165605,0.8129770992366412,0.8373983739837398,0.8545918367346939,0.9017341040462428,0.8043478260869565,0.8579136690647482,0.8011583011583011,0.8560606060606061,0.8289473684210527,0.8616236162361623,0.8158415841584158,0.9022869022869023,0.838475499092559,0.9205175600739371,0.8506224066390041,0.896328293736501,0.8546511627906976,0.8744939271255061,0.8724584103512015,0.7913043478260869,0.8483754512635379,0.9041095890410958,0.8995726495726496,0.8631386861313869,0.7084188911704312,0.8333333333333334,0.9311594202898551,0.8416206261510129,0.7258064516129032,0.7685185185185185,0.8280373831775701,0.8849372384937239,0.7965451055662188,0.8091106290672451,0.8498168498168498,0.8243243243243243,0.842,0.857429718875502,0.8342440801457195,0.9355555555555556,0.832391713747646,0.9127659574468086,0.8156312625250501,0.8568702290076335,0.8552875695732839,0.8078358208955224,0.8948545861297539,0.8652631578947368,0.8514285714285714,0.7847082494969819,0.7620817843866171,0.8163672654690619,0.8910256410256411,0.870020964360587,0.8176795580110497,0.8340336134453782,0.9202733485193622,0.8852097130242825,0.8007448789571695,0.8506787330316742,0.8267419962335216,0.8622448979591837,0.8952205882352942,0.7867647058823529,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OKL000195,0.6371951219512195,0.9130434782608695,0.9071969696969697,0.8468992248062015,0.9044943820224719,0.9225806451612903,0.9054820415879017,0.9114173228346457,0.7784090909090909,0.8658536585365854,0.7559523809523809,0.8416988416988417,0.8977272727272727,0.9177820267686424,0.889795918367347,0.9139579349904398,0.8962264150943396,x,0.7762237762237763,0.9037656903765691,0.8180112570356473,0.8850806451612904,0.8973384030418251,0.8549618320610687,0.9152542372881356,0.8863636363636364,0.8307692307692308,0.9258517034068137,0.8361581920903954,1.0,0.8959537572254336,0.9245283018867925,0.9260700389105059,0.8895238095238095,0.8945054945054945,0.8915187376725838,0.9161425576519916,0.889763779527559,0.8511904761904762,0.898876404494382,0.9144981412639405,0.891566265060241,0.9182879377431906,0.7727272727272727,0.908745247148289,0.875,0.8004291845493562,0.7679245283018868,0.8355640535372849,0.9057815845824411,0.804932735426009,0.906187624750499,0.9039665970772442,0.898854961832061,0.6836283185840708,0.9144981412639405,0.7963709677419355,0.7809734513274337,0.9246704331450094,0.8179871520342612,0.9082397003745318,0.8539325842696629,0.9032258064516129,0.8240740740740741,0.8636363636363636,0.8838095238095238,0.7838427947598253,0.9007936507936508,0.8789237668161435,0.8958333333333334,0.7174515235457064,0.8907216494845361,0.7625,0.8905660377358491,0.8535469107551488,0.9007782101167315,0.802660753880266,0.897489539748954,0.904296875,0.8980769230769231,0.8884615384615384,0.7958236658932715,0.9053763440860215,0.9153543307086615,0.8648648648648649,0.8535645472061657,0.8685831622176592,0.8344370860927153,0.9002169197396963,0.9063097514340345,0.8725701943844493,0.817966903073286,0.8901601830663616,0.9078694817658349,0.9123222748815166,0.9305019305019305,0.7367021276595744,0.7980952380952381,0.8918406072106262,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OKL000202,0.6083086053412463,0.9032882011605415,0.8990654205607477,0.8301158301158301,0.9111111111111111,0.9057377049180327,0.9233644859813084,0.8871595330739299,0.7345794392523365,0.869215291750503,0.7224409448818898,0.8628571428571429,0.8841121495327103,0.8960302457466919,0.8709677419354839,0.8960302457466919,0.8992537313432836,x,0.7564402810304449,0.8909465020576132,0.7959183673469388,0.8982035928143712,0.8926553672316384,0.8544423440453687,0.8879492600422833,0.8766355140186916,0.8015267175572519,0.8717948717948718,0.813780260707635,0.8959537572254336,1.0,0.914179104477612,0.8886756238003839,0.8827977315689981,0.8708971553610503,0.9182509505703422,0.9066390041493776,0.8829516539440203,0.844488188976378,0.8964879852125693,0.908256880733945,0.873015873015873,0.9206349206349206,0.7317073170731707,0.903954802259887,0.8727272727272727,0.7638297872340426,0.7388059701492538,0.809433962264151,0.8848614072494669,0.7720430107526882,0.9056974459724951,0.898989898989899,0.8832391713747646,0.6755555555555556,0.9226519337016574,0.7733598409542743,0.7587719298245614,0.9052044609665427,0.8480492813141683,0.9020332717190388,0.8222222222222222,0.9022556390977443,0.8391224862888482,0.869811320754717,0.8854961832061069,0.7647058823529411,0.9021526418786693,0.9105145413870246,0.9029850746268657,0.6863270777479893,0.8997955010224948,0.7360824742268042,0.8675373134328358,0.8207964601769911,0.9115384615384615,0.778021978021978,0.896049896049896,0.9142300194931774,0.9071969696969697,0.9026717557251909,0.7892376681614349,0.8833693304535637,0.890625,0.8834355828220859,0.8719851576994434,0.8655804480651731,0.8095238095238095,0.8744769874476988,0.9037735849056604,0.8795698924731182,0.7871853546910755,0.8807947019867549,0.9082217973231358,0.9051918735891648,0.8963531669865643,0.7150127226463104,0.7763157894736842,0.8878504672897196,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OKL000253,0.6385542168674698,0.9196940726577438,0.9304029304029304,0.8622641509433963,0.9274047186932849,0.9503105590062112,0.9542124542124543,0.933206106870229,0.7702205882352942,0.8565815324165029,0.7408829174664108,0.8411214953271028,0.9175824175824175,0.933456561922366,0.9192913385826772,0.937037037037037,0.9287020109689214,x,0.7813211845102506,0.9478957915831663,0.8309090909090909,0.912621359223301,0.9020332717190388,0.8740740740740741,0.9278350515463918,0.8974358974358975,0.8414179104477612,0.9281553398058252,0.8391224862888482,0.9245283018867925,0.914179104477612,1.0,0.9132075471698113,0.9131238447319778,0.9147121535181236,0.9177820267686424,0.926829268292683,0.9287531806615776,0.8706563706563707,0.9003623188405797,0.9496402877697842,0.9034749034749034,0.9283018867924528,0.7447368421052631,0.9319852941176471,0.8875739644970414,0.7900207900207901,0.75,0.837037037037037,0.918918918918919,0.8012958963282938,0.9362934362934363,0.9471544715447154,0.933456561922366,0.6673913043478261,0.9476534296028881,0.7941176470588235,0.7713675213675214,0.9379562043795621,0.8144329896907216,0.9347826086956522,0.852994555353902,0.9355432780847146,0.8136200716845878,0.8650646950092421,0.9197761194029851,0.7911392405063291,0.9195402298850575,0.8982683982683982,0.9195612431444241,0.6900269541778976,0.9143426294820717,0.7565392354124748,0.8775137111517367,0.844097995545657,0.9491525423728814,0.8025751072961373,0.917004048582996,0.940952380952381,0.9405204460966543,0.9158878504672897,0.8157303370786517,0.9493670886075949,0.9272030651340997,0.8913480885311871,0.8488805970149254,0.8944223107569721,0.8422174840085288,0.9290187891440501,0.9260628465804066,0.9206680584551148,0.8004587155963303,0.9249448123620309,0.9101123595505618,0.9319727891156463,0.9322033898305084,0.7577319587628866,0.7974217311233885,0.9009174311926605,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OKL000266,0.6470588235294118,0.9089108910891089,0.9357277882797732,0.83203125,0.9101123595505618,0.9168443496801706,0.9056603773584906,0.9215686274509803,0.7803030303030303,0.890020366598778,0.75,0.8519230769230769,0.9080675422138836,0.9257142857142857,0.8760162601626016,0.9139579349904398,0.896421845574388,x,0.7723004694835681,0.8851774530271399,0.8168224299065421,0.893574297188755,0.9085714285714286,0.875717017208413,0.9152542372881356,0.8926553672316384,0.8301158301158301,0.9078156312625251,0.8361581920903954,0.9260700389105059,0.8886756238003839,0.9132075471698113,1.0,0.8931297709923665,0.9162995594713657,0.8980392156862745,0.9416666666666667,0.8831168831168831,0.8438735177865613,0.9031657355679702,0.9239332096474954,0.9105367793240556,0.9047619047619048,0.75,0.9104761904761904,0.9166666666666666,0.7880085653104925,0.769811320754717,0.8263358778625954,0.9023354564755839,0.8071748878923767,0.9125248508946322,0.9083333333333333,0.9028571428571428,0.6764044943820224,0.9087523277467412,0.7838383838383839,0.7593818984547461,0.9194756554307116,0.8301486199575372,0.9252336448598131,0.8395522388059702,0.9053030303030303,0.8373382624768947,0.8819047619047619,0.8882466281310212,0.7695652173913043,0.9247524752475248,0.8741573033707866,0.8998109640831758,0.7014084507042253,0.8952772073921971,0.7541666666666667,0.8778195488721805,0.8344827586206897,0.8940269749518305,0.8013245033112583,0.9227557411273486,0.9092702169625246,0.8946360153256705,0.904397705544933,0.7962962962962963,0.9197396963123644,0.9250493096646942,0.8752598752598753,0.8788461538461538,0.8870636550308009,0.8159645232815964,0.8787878787878788,0.9198473282442748,0.8701298701298701,0.7962085308056872,0.8858447488584474,0.9132947976878613,0.9078014184397163,0.9361702127659575,0.7427821522309711,0.7946768060836502,0.8939393939393939,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OKL000189,0.6234939759036144,0.8934108527131783,0.9035250463821892,0.8295019157088123,0.8954128440366973,0.9140461215932913,0.9109461966604824,0.90715667311412,0.7579143389199255,0.8767395626242545,0.7300970873786408,0.8614800759013282,0.8868274582560297,0.8893058161350844,0.8747514910536779,0.9024390243902439,0.8981481481481481,x,0.7599067599067599,0.8918367346938776,0.8106617647058824,0.883629191321499,0.897003745318352,0.8780487804878049,0.8962655601659751,0.8870370370370371,0.8034026465028355,0.8799212598425197,0.8133086876155268,0.8895238095238095,0.8827977315689981,0.9131238447319778,0.8931297709923665,1.0,0.8836206896551724,0.8916827852998066,0.9075975359342916,0.9121447028423773,0.8326848249027238,0.908256880733945,0.9107468123861566,0.8821218074656189,0.8914728682170543,0.7432432432432432,0.9048507462686567,0.8662674650698603,0.7668067226890757,0.7527675276752768,0.801125703564728,0.8739495798319328,0.7775330396475771,0.896484375,0.9034907597535934,0.8949343339587242,0.6799116997792495,0.906934306569343,0.7584158415841584,0.7434782608695653,0.8946395563770795,0.8475991649269311,0.9412844036697248,0.8165137614678899,0.8996282527881041,0.8457350272232305,0.8782771535580525,0.8979206049149339,0.7618025751072961,0.9163424124513618,0.8728070175438597,0.8812615955473099,0.6685082872928176,0.8971774193548387,0.7326530612244898,0.8354898336414048,0.8179775280898877,0.8895238095238095,0.789587852494577,0.8936605316973415,0.9,0.896421845574388,0.9243856332703214,0.7699316628701595,0.8995726495726496,0.8959537572254336,0.9083503054989817,0.8809073724007561,0.8694779116465864,0.8120950323974082,0.8919491525423728,0.898876404494382,0.881104033970276,0.7873831775700935,0.8786516853932584,0.9128787878787878,0.8981481481481481,0.9011406844106464,0.7220779220779221,0.7723880597014925,0.9033457249070632,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OKL000169,0.6952054794520548,0.8926174496644296,0.9057815845824411,0.8549450549450549,0.9216101694915254,0.9108910891089109,0.9211087420042644,0.9147982062780269,0.8098290598290598,0.8195991091314031,0.7924107142857143,0.7943722943722944,0.9166666666666666,0.9293361884368309,0.9405034324942791,0.9222462203023758,0.9275053304904051,x,0.828125,0.9327146171693735,0.875,0.8623024830699775,0.8782051282051282,0.8390557939914163,0.927400468384075,0.8501070663811563,0.8720682302771855,0.9002217294900222,0.8662420382165605,0.8945054945054945,0.8708971553610503,0.9147121535181236,0.9162995594713657,0.8836206896551724,1.0,0.8980044345898004,0.9182692307692307,0.918918918918919,0.8853932584269663,0.8728813559322034,0.9412997903563941,0.8561797752808988,0.9177489177489178,0.7863501483679525,0.9204301075268817,0.8896551724137931,0.8255813953488372,0.7855626326963907,0.8798283261802575,0.883495145631068,0.8383838383838383,0.9532293986636972,0.9596199524940617,0.9544468546637744,0.7240506329113924,0.9136842105263158,0.8311111111111111,0.80440097799511,0.9320594479830149,0.7606635071090048,0.9117647058823529,0.89171974522293,0.9399141630901288,0.7782426778242678,0.8275862068965517,0.9168490153172867,0.8276699029126213,0.8878923766816144,0.8759493670886076,0.9123931623931624,0.7402597402597403,0.9344262295081968,0.8014018691588785,0.8492569002123143,0.8616187989556136,0.9295154185022027,0.8443877551020408,0.9,0.941834451901566,0.9327548806941431,0.868995633187773,0.8512820512820513,0.9401913875598086,0.9299781181619255,0.8372641509433962,0.8161925601750547,0.8977272727272727,0.8786407766990292,0.9361179361179361,0.908315565031983,0.928921568627451,0.8508997429305912,0.9411764705882353,0.8898488120950324,0.917098445595855,0.9146608315098468,0.8095238095238095,0.8326180257510729,0.8586723768736617,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OKL000096,0.617737003058104,0.8986083499005965,0.9080459770114943,0.83399209486166,0.920303605313093,0.9217758985200846,0.9314285714285714,0.9025844930417495,0.7504798464491362,0.8639175257731959,0.7223340040241448,0.8440545808966862,0.9003831417624522,0.9042145593869731,0.8801652892561983,0.8994197292069632,0.9139579349904398,x,0.7547619047619047,0.9008438818565401,0.8007590132827325,0.8995901639344263,0.8848368522072937,0.8549323017408124,0.9006479481641468,0.8812260536398467,0.8093385214007782,0.8873239436619719,0.8129770992366412,0.8915187376725838,0.9182509505703422,0.9177820267686424,0.8980392156862745,0.8916827852998066,0.8980044345898004,1.0,0.9256900212314225,0.890625,0.8484848484848485,0.9060150375939849,0.9304511278195489,0.8699186991869918,0.9227642276422764,0.7182320441988951,0.915057915057915,0.8879668049792531,0.7712418300653595,0.7352380952380952,0.8188824662813102,0.8774617067833698,0.7797356828193832,0.9233870967741935,0.9089026915113871,0.9129593810444874,0.6415525114155252,0.9207547169811321,0.7709611451942741,0.7539149888143176,0.9144486692015209,0.8280922431865828,0.9166666666666666,0.8349146110056926,0.9174664107485605,0.8333333333333334,0.861003861003861,0.8927875243664717,0.7607758620689655,0.9158316633266533,0.9057471264367816,0.9137931034482759,0.6878453038674033,0.8977035490605428,0.7274633123689728,0.8489483747609943,0.8257918552036199,0.90748031496063,0.7780269058295964,0.8886554621848739,0.9161676646706587,0.9145631067961165,0.916015625,0.7886363636363637,0.9116997792494481,0.8966202783300199,0.8721174004192872,0.8538899430740038,0.8891213389121339,0.8214285714285714,0.9038461538461539,0.9110251450676983,0.8893805309734514,0.780373831775701,0.8826185101580135,0.9089147286821705,0.9168591224018475,0.905511811023622,0.7298701298701299,0.7649325626204239,0.8716475095785441,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OKL000166,0.6517241379310345,0.9345991561181435,0.9348268839103869,0.8529411764705882,0.9154929577464789,0.9439461883408071,0.9247967479674797,0.924643584521385,0.790224032586558,0.8706140350877193,0.7516059957173448,0.84472049689441,0.9190283400809717,0.9300411522633745,0.9037199124726477,0.934020618556701,0.9247967479674797,x,0.7760814249363868,0.9194630872483222,0.8343434343434344,0.8842794759825328,0.8995901639344263,0.878099173553719,0.9200913242009132,0.8945233265720081,0.8385093167701864,0.913232104121475,0.8373983739837398,0.9161425576519916,0.9066390041493776,0.926829268292683,0.9416666666666667,0.9075975359342916,0.9182692307692307,0.9256900212314225,1.0,0.9203539823008849,0.8682505399568035,0.9074446680080482,0.9442231075697212,0.8852813852813853,0.921161825726141,0.7528735632183908,0.9348268839103869,0.908695652173913,0.7925407925407926,0.7586206896551724,0.8357289527720739,0.8979118329466357,0.8009708737864077,0.9357601713062098,0.9336384439359268,0.9257731958762887,0.6945107398568019,0.922,0.7913043478260869,0.7624703087885986,0.9375,0.8100686498855835,0.9378757515030061,0.8467741935483871,0.926829268292683,0.8330019880715706,0.8757637474541752,0.9028925619834711,0.7857142857142857,0.9163090128755365,0.8907363420427553,0.9087221095334685,0.6829268292682927,0.9274725274725275,0.7579185520361991,0.8516260162601627,0.8349282296650717,0.9182389937106918,0.8140096618357487,0.9166666666666666,0.9347368421052632,0.9214876033057852,0.9087136929460581,0.8097686375321337,0.9458823529411765,0.9186295503211992,0.8828828828828829,0.8734439834024896,0.8891352549889135,0.8372641509433962,0.9137529137529138,0.9241803278688525,0.9107981220657277,0.7948717948717948,0.9079601990049752,0.91875,0.9119170984455959,0.9311064718162839,0.7376093294460642,0.7849898580121704,0.8755102040816326,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OKL000058,0.664,0.896,0.9056122448979592,0.8798955613577023,0.9090909090909091,0.9090909090909091,0.9316455696202531,0.921832884097035,0.7763496143958869,0.8333333333333334,0.7667560321715817,0.8083989501312336,0.9102564102564102,0.9302325581395349,0.9452054794520548,0.9302325581395349,0.9209183673469388,x,0.794392523364486,0.9373219373219374,0.850253807106599,0.8736559139784946,0.8769230769230769,0.8524173027989822,0.9147727272727273,0.8791773778920309,0.8537859007832899,0.9130434782608695,0.8545918367346939,0.889763779527559,0.8829516539440203,0.9287531806615776,0.8831168831168831,0.9121447028423773,0.918918918918919,0.890625,0.9203539823008849,1.0,0.8865435356200527,0.8810126582278481,0.9296482412060302,0.9024390243902439,0.9468085106382979,0.7613636363636364,0.917312661498708,0.8746518105849582,0.7988338192419825,0.7602040816326531,0.8392857142857143,0.9140401146131805,0.8221574344023324,0.9333333333333333,0.9451697127937336,0.937984496124031,0.6808510638297872,0.9219143576826196,0.8071625344352618,0.7921686746987951,0.9090909090909091,0.7966573816155988,0.9187817258883249,0.8629441624365483,0.9158163265306123,0.79,0.8302872062663186,0.9210526315789473,0.797752808988764,0.9,0.8613569321533924,0.8903061224489796,0.7213740458015268,0.9222222222222223,0.7514450867052023,0.851010101010101,0.8575581395348837,0.935064935064935,0.8201219512195121,0.9166666666666666,0.928,0.9348958333333334,0.8868894601542416,0.8260869565217391,0.938953488372093,0.9151193633952255,0.850828729281768,0.8358585858585859,0.8760563380281691,0.844574780058651,0.9261363636363636,0.8828125,0.9340974212034384,0.8136645962732919,0.9346590909090909,0.8753246753246753,0.9305135951661632,0.8944591029023746,0.7586206896551724,0.8031088082901554,0.8695652173913043,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OKL000116,0.7427652733118971,0.8565656565656565,0.8442307692307692,0.8986083499005965,0.8754789272030651,0.8577680525164114,0.8839458413926499,0.8568548387096774,0.8488372093023255,0.7666666666666667,0.8377281947261663,0.757396449704142,0.8704061895551257,0.8854368932038835,0.90625,0.8828125,0.88996138996139,x,0.8731707317073171,0.9017094017094017,0.8833652007648184,0.8095238095238095,0.8401559454191033,0.8062622309197651,0.8568329718004338,0.8166023166023166,0.9053254437869822,0.8609406952965235,0.9017341040462428,0.8511904761904762,0.844488188976378,0.8706563706563707,0.8438735177865613,0.8326848249027238,0.8853932584269663,0.8484848484848485,0.8682505399568035,0.8865435356200527,1.0,0.8355640535372849,0.8918406072106262,0.8220858895705522,0.9146341463414634,0.8192090395480226,0.898635477582846,0.8442105263157895,0.8694690265486725,0.8208092485549133,0.9181286549707602,0.875,0.8744292237442922,0.9061224489795918,0.9100418410041841,0.9066147859922179,0.7598152424942263,0.8783269961977186,0.8627858627858628,0.8792710706150342,0.8829174664107485,0.7164502164502164,0.8604206500956023,0.9291187739463601,0.8912621359223301,0.7504725897920604,0.7797270955165692,0.8759842519685039,0.8752783964365256,0.840080971659919,0.8703703703703703,0.8839458413926499,0.8080229226361032,0.8673684210526316,0.8482905982905983,0.8378378378378378,0.92018779342723,0.8948412698412699,0.8993135011441648,0.8525641025641025,0.8975903614457831,0.8958742632612967,0.8287401574803149,0.9027777777777778,0.8859060402684564,0.8568548387096774,0.7974413646055437,0.7775590551181102,0.8637316561844863,0.9157175398633257,0.9135254988913526,0.837890625,0.9024390243902439,0.8875305623471883,0.8943661971830986,0.8208661417322834,0.8722891566265061,0.8432539682539683,0.8602739726027397,0.8854368932038835,0.8239845261121856,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OKL000066,0.6331360946745562,0.8956356736242884,0.9074410163339383,0.8220973782771536,0.9046762589928058,0.919917864476386,0.9001814882032668,0.9092627599243857,0.7522768670309654,0.8828125,0.7371428571428571,0.8738404452690167,0.8913043478260869,0.8954128440366973,0.861328125,0.8990825688073395,0.9003623188405797,x,0.7494305239179955,0.882,0.7917414721723519,0.8953488372093024,0.9047619047619048,0.8770642201834863,0.8979591836734694,0.9074410163339383,0.8062730627306273,0.9017341040462428,0.8043478260869565,0.898876404494382,0.8964879852125693,0.9003623188405797,0.9031657355679702,0.908256880733945,0.8728813559322034,0.9060150375939849,0.9074446680080482,0.8810126582278481,0.8355640535372849,1.0,0.9037433155080213,0.8846153846153846,0.9195402298850575,0.7421052631578947,0.9085923217550275,0.8742632612966601,0.7546391752577319,0.7518115942028986,0.8018348623853211,0.8886597938144329,0.7854077253218884,0.8886756238003839,0.8832997987927566,0.8899082568807339,0.6609071274298056,0.9212880143112702,0.7587548638132295,0.7531914893617021,0.9005424954792043,0.8629856850715747,0.9120287253141831,0.8093525179856115,0.8905109489051095,0.872113676731794,0.8954128440366973,0.8851851851851852,0.755741127348643,0.9182509505703422,0.8855291576673866,0.9074410163339383,0.6747311827956989,0.8948412698412699,0.7425149700598802,0.8532608695652174,0.8123620309050773,0.8901303538175046,0.7957446808510639,0.9016064257028112,0.8960302457466919,0.8839779005524862,0.9333333333333333,0.7706013363028953,0.8833333333333333,0.9013282732447818,0.900990099009901,0.9020332717190388,0.857707509881423,0.8004246284501062,0.8791666666666667,0.9139194139194139,0.8627858627858628,0.7831050228310502,0.8681318681318682,0.9332096474953617,0.8914027149321267,0.9160447761194029,0.7284263959390863,0.7737226277372263,0.907103825136612,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OKL000093,0.6549707602339181,0.9171374764595104,0.9297297297297298,0.8717472118959108,0.9535714285714286,0.9389002036659878,0.9603603603603603,0.924953095684803,0.786618444846293,0.8375241779497099,0.7556818181818182,0.8232044198895028,0.9225225225225225,0.9471766848816029,0.9342359767891683,0.9526411657559198,0.9460431654676259,x,0.801354401805869,0.9524752475247524,0.8497316636851521,0.8807692307692307,0.8931159420289855,0.864963503649635,0.937246963562753,0.8846846846846846,0.8529411764705882,0.9235181644359465,0.8579136690647482,0.9144981412639405,0.908256880733945,0.9496402877697842,0.9239332096474954,0.9107468123861566,0.9412997903563941,0.9304511278195489,0.9442231075697212,0.9296482412060302,0.8918406072106262,0.9037433155080213,1.0,0.8759541984732825,0.9431818181818182,0.7526041666666666,0.9491833030852994,0.8988326848249028,0.8057259713701431,0.7535971223021583,0.8615664845173042,0.9141104294478528,0.8251599147121536,0.96,0.968,0.9544626593806922,0.6824034334763949,0.9484902309058615,0.8111753371868978,0.7953586497890295,0.9515260323159784,0.7890466531440162,0.9429590017825312,0.875,0.9510869565217391,0.8059964726631393,0.8542805100182149,0.9117647058823529,0.7971014492753623,0.9188679245283019,0.9036402569593148,0.9333333333333333,0.7093333333333334,0.9350393700787402,0.7623762376237624,0.8705035971223022,0.8552631578947368,0.9519408502772643,0.8202959830866807,0.9121756487025948,0.9606003752345216,0.9561243144424132,0.9044117647058824,0.8314855875831486,0.970954356846473,0.9340866290018832,0.8794466403162056,0.8458715596330275,0.9137254901960784,0.8526315789473684,0.9463917525773196,0.9163636363636364,0.9381443298969072,0.8190045248868778,0.9432314410480349,0.9097605893186004,0.9439461883408071,0.9260628465804066,0.7657430730478589,0.8061594202898551,0.8896925858951176,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
